B1N1          4    187   -8.7826736275    mp-604884
B1N1          2    139   -7.9770753700    mp-1060281
B9N1         10    139   -4.5559929810    mp-1079812
B3H7N1         44     14   -4.5747235659    mp-696812
B8H10N1         76     14   -5.0216631270    mp-733481
B1H2N1         48     96   -5.9875520294    mp-29475
B6H10N1         34    202   -5.1094870865    mp-31064
B9H11N4         96     14   -5.5236585969    mp-28668
B5H4N2         44     15   -5.8258457027    mp-29306
B5H11N2         72     15   -5.0417277606    mp-27892
B5H9N1        120     62   -5.0166572639    mp-27893
B1H6N1         16     31   -4.7012262175    mp-35082
B1H6N1         24      1   -4.6898600450    mp-675418
B1H4N1         72     57   -5.1481614274    mp-27341
B3H5N3         44     15   -6.2323625795    mp-1236886
B1H7N2         80     60   -4.8621611919    mp-27612
B1H6N1         16      4   -4.6866925987    mp-1106386
B1H6N1         16     36   -4.7020834175    mp-1188579
B3H10N1         56     14   -4.6259237591    mp-1196163
B1H6N1         32      4   -4.6762317234    mp-1198500
B1H4N1         12     31   -4.7396764633    mp-1228732
B1H1N4         72      2   -7.4034805353    mp-1200679
B2H8N1         88     19   -4.6559060714    mp-1197839
B1H6N1         32     62   -4.6854798919    mp-1203483
B8O1         54     12   -7.0100948556    mp-758933
B84O11         95      1   -7.0316341489    mp-758800
B2O1          6    164   -6.5838279917    mp-614006
B2O3         20     36   -8.0059297980    mp-717
B6O1         14    166   -7.1382571100    mp-1346
B2O3         15    152   -8.0246180753    mp-306
B36O5         82      2   -7.0544182393    mp-32715
B8O1         54     11   -7.0137947824    mp-530033
B2O3         15    144   -8.0244816420    mp-1104782
B8O1         27      6   -7.0133773659    mp-1228652
B8O1         27      8   -7.0139891270    mp-1228685
B1O3         24    145   -5.7714826746    mp-1192099
B1H3O3         42    145   -6.0849767281    mp-759069
B1H1O2         48     62   -6.9023495608    mp-696403
B20H26O1         94     15   -4.7859509486    mp-28092
B1H3O3         28      2   -6.0876709318    mp-23791
B1H1O2         96    218   -6.9002803086    mp-721851
B1H2O2         40     14   -5.9425422415    mp-1214847
B1H1O2         48     14   -6.9054431600    mp-1198592
B5F6         44     88   -5.9172404750    mp-30936
B17F27         88      2   -5.8612393232    mp-30935
B1F2         12     14   -5.8346105292    mp-27864
B1F3         32      2   -5.8651729956    mp-27896
B1F3         32     14   -5.8659413784    mp-558149
B2F3        320     13   -5.8629174924    mp-1205212
Na2B29         31     44   -6.3291004965    mp-29953
Na1B15         32     74   -6.3938442016    mp-2315
Na3B20         23     65   -6.0382311870    mp-262
Na1B1          2    225   -2.1453622250    mp-1056860
Na3B1          4    225   -1.8218189075    mp-1186020
Na3B1          4    139   -1.8174507475    mp-1186025
Na1B6H6         52     14   -5.0769807560    mp-978278
Na1B5H5         88     14   -4.9433797599    mp-776332
Na1B1H4         24     62   -3.9130285092    mp-1190869
Na1B1H4         12    137   -3.9159314900    mp-38725
Na1B1H4         12      6   -3.8861564008    mp-1103416
Na1B1H4          6    216   -3.9046885117    mp-976181
Na1B1H4         12    114   -3.9148065417    mp-1101862
Mg1B3          8    123   -5.0692322087    mp-1222002
Mg1B4         20     62   -5.8020550950    mp-365
Mg1B7         32     74   -6.1747889000    mp-978275
Mg1B2          3    191   -5.1167901967    mp-763
Mg1B2H8         22     26   -4.0270910841    mp-571156
Mg1B2H8         11    164   -4.0029427427    mp-1103290
Mg1B2H8        132    230   -4.0511323630    mp-1200811
Mg1B2H8         44    141   -4.0240138525    mp-1202088
Mg1B2H8         44    142   -4.0252167193    mp-1196763
Mg1B2H8         22    119   -4.0474315291    mp-1190680
Mg1B2H8         22    118   -4.0223904327    mp-1192265
Mg1B2H8         44    227   -3.9236948361    mp-1202830
Mg1B2H8         44     70   -4.0251264793    mp-1202941
Mg1B2H8         22     22   -4.0470188255    mp-1190942
Mg1B2H6         36      1   -4.1031521922    mp-1198945
Al1B3H12         64     33   -4.1122080972    mp-569787
B9H8S1         72     14   -5.1699579825    mp-27202
B1Cl1         64     19   -4.8113007464    mp-23256
B1Cl2         24     61   -4.2049351558    mp-23316
B1Cl1         16    137   -4.6288828519    mp-567944
B1Cl3          8    176   -4.0266640450    mp-23184
B1Cl1         96    205   -4.9025319674    mp-1199460
B10H13Cl1         96     14   -4.8304090556    mp-1195877
K11B62         73      6   -5.7030843451    mp-685078
K3B17         40    139   -5.7102319008    mp-684709
K1B6          7    221   -5.9092491871    mp-1076
K1B1          2    225   -1.8114072650    mp-1059907
K1B1H4         24     62   -3.6365084633    mp-24814
K1B3H3         14    225   -4.7743076479    mp-23950
K1B5H5         88     14   -4.9801642239    mp-24270
K1B1H4         12    137   -3.9515577567    mp-37722
K1B1H4          6    216   -3.9483450350    mp-1223473
K1B6H6         26    202   -5.1073385685    mp-24239
Ca1B6          7    221   -6.4195612400    mp-865
Ca1B2          3    191   -5.2596999600    mp-1009695
Ca1B4         20    127   -6.1352009010    mp-1213975
Ca1B2H8         22     77   -4.2015468245    mp-984766
Ca1B2H8         88     61   -4.2062400061    mp-966591
Ca1B2H2          5    164   -4.6144453240    mp-1017549
Ca1B2H2         20     62   -4.1657548080    mp-580797
Ca1B2H8         22     15   -4.2097846659    mp-1237277
Ca1B2H8         22     70   -4.2140581277    mp-1190619
Ca1B2H2         10     36   -4.6744628980    mp-1078932
Ca1B2H8         22    122   -4.1953709536    mp-1191340
Ca1B2H8         22     81   -4.2031192955    mp-1191012
Ca1B2H8         22     43   -4.2104152909    mp-1191021
Ca1B12H12         50     15   -5.2436128014    mp-1196257
Ca1B2H8         22     84   -4.2031661277    mp-1181812
V3B2         10    127   -8.8452850110    mp-2091
V3B4          7     71   -8.5272428971    mp-569270
V1B2          3    191   -8.2211142467    mp-1491
V2B3         10     63   -8.4400499340    mp-9208
V1B1          4     63   -8.7283336600    mp-9973
V5B6         11     65   -8.5998991673    mp-1206441
Cr3B4          7     71   -8.4109517400    mp-889
Cr1B1          8    141   -8.6950704000    mp-1080664
Cr1B4          5     71   -7.5766758300    mp-27710
Cr2B3         10     63   -8.2959543040    mp-12054
Cr5B3         16    140   -8.9523304325    mp-15617
Cr1B1          4     63   -8.6850728550    mp-260
Cr2B1         12     70   -9.0316056258    mp-569424
Cr1B2          3    191   -8.0056514033    mp-374
Cr1B4         10     58   -7.5802836930    mp-1078278
Cr2B1          6    140   -9.0310471533    mp-15809
Cr4B1         10     22   -8.9773113040    mp-1226275
Cr1B6H16         23      2   -4.5346663378    mp-567148
Mn1B1          8     62   -8.4180655362    mp-8365
Mn1B1         16    138   -7.9162228594    mp-616575
Mn2B1          6    140   -8.7317105350    mp-20318
Mn3B4          7     71   -8.1448360171    mp-10118
Mn1B2          3    191   -7.7893777400    mp-585
Mn1B4         10     58   -7.4539860680    mp-1078253
Mn1B4          5     71   -7.4450118640    mp-1010
Mn1B4         20     14   -7.4635697440    mp-1106184
Mn4B1         10     22   -8.7982348760    mp-1221769
Mn1B2H8         99    151   -4.5258184105    mp-1204859
Mn1B2H8         44     70   -4.4975963418    mp-1195649
Mn1B2H8         44    142   -4.5231123293    mp-1194910
Fe1B2          3    191   -7.3222471333    mp-569376
Fe1B1          4     63   -7.9417407775    mp-1007881
Fe3B1         16     62   -8.2318630881    mp-973682
Fe23B6         29    225   -8.2649551462    mp-542758
Fe1B1          8     62   -7.9427287175    mp-20787
Fe2B1          3    123   -7.7955847100    mp-568748
Fe3B1          8    182   -7.9859329150    mp-1080698
Fe1B1          8    141   -7.9475699388    mp-1080525
Fe2B1          6    140   -8.1803228283    mp-1915
Fe1B4         10     58   -7.2054293150    mp-1079437
Fe3B1         16     82   -8.2200292306    mp-1181327
Fe2B7         72     55   -7.2648115989    mp-1194531
Co23B6         29    225   -7.1696634445    mp-639154
Co2B1          6    140   -7.2081490433    mp-493
Co3B1         16     62   -7.1805846031    mp-20373
Co1B1          8     62   -7.2945941513    mp-20857
Co5B16         42     51   -6.9404197798    mp-1194572
Co4B1         15      6   -7.1236781247    mp-1226103
Ni4B3         28     62   -6.4446249593    mp-640067
Ni2B1          6    140   -6.3722643200    mp-2536
Ni3B1         16     62   -6.2656083338    mp-2058
Ni23B6         29    225   -6.1571441245    mp-20962
Ni4B3         14     15   -6.4426020636    mp-569404
Ni1B1          4     63   -6.4693240900    mp-14019
Ni1B12         13    225   -6.3460880731    mp-1104127
Cu1B5         96     61   -5.8665633511    mp-1181765
Zn3B1          4    221   -2.0074357400    mp-971853
Zn3B1          4    139   -1.9958536375    mp-971859
Zn1B2H8         22     26   -3.8101210341    mp-604315
Zn1B2H8         22     98   -3.8386812473    mp-1191586
Ga1B1H6         48     15   -3.7157731737    mp-30150
B1Se2         24     14   -4.6868059792    mp-1214789
B1Br1         36      1   -4.4989087681    mp-685043
B1Br3          8    176   -3.4220852200    mp-23225
B5H6Br1         96     14   -4.7523678046    mp-30977
B10H13Br1         96     14   -4.7983598568    mp-1197561
Rb1B1          2    225   -1.6576855100    mp-1061023
Rb1B5H5         88     14   -4.9562134919    mp-780534
Rb1B10H9        160     33   -5.1063362978    mp-27650
Rb1B6H6         26    202   -5.1034156623    mp-24123
Rb1B1H4          6    216   -3.9269185383    mp-1219553
Sr1B6          7    221   -6.4164750414    mp-242
Sr1B2          3    191   -4.8324439433    mp-1008755
Y1B12         13    225   -6.9063297638    mp-7817
Y1B4         20    127   -7.2271071700    mp-637
Y1B6          7    221   -7.0481636986    mp-2203
Y1B2          3    191   -7.1727860300    mp-1542
Y1B3H12        128    205   -4.4876827470    mp-571369
Zr1B1          4    187   -8.0214600325    mp-1014138
Zr1B1          4    194   -8.0242174225    mp-1014246
Zr1B12         13    225   -7.0339621415    mp-1084
Zr1B2          3    191   -8.2933660633    mp-1472
Zr1B6          7    221   -6.9630524757    mp-1001788
Zr1B1          2    225   -7.9898786250    mp-451
Nb1B2          3    191   -8.5189520167    mp-450
Nb2B3         10     63   -8.7969318560    mp-1080021
Nb1B1          4     63   -9.1605584575    mp-2580
Nb3B4          7     71   -8.9087702200    mp-10255
Nb3B2         10    127   -9.3644810340    mp-20689
Nb5B6         11     65   -8.9985463409    mp-1102394
B1Mo1          8    141   -9.2627530087    mp-1890
B2Mo1          3    191   -8.3451716833    mp-960
B1Mo1          4     63   -9.2541526825    mp-999198
B2Mo1          6    166   -8.5051818117    mp-2331
B5Mo2          7    166   -7.7995997757    mp-7229
B2Mo3         10    127   -9.5416355270    mp-1079053
B3Mo1          8    166   -8.0344910225    mp-1080111
B1Mo2          6    140   -9.7763700933    mp-2501
B4Mo1         20    194   -7.2388199820    mp-1106346
B4Mo1         15    191   -7.5122613753    mp-1228687
B24Mo7         31    187   -7.7601477726    mp-1228730
Tc1B1          2    221   -8.3780751300    mp-1002183
Tc1B2          6    194   -8.3476697833    mp-1019317
Tc1B1          2    216   -7.8009468450    mp-1002184
Tc1B1          2    187   -8.8026716450    mp-1002188
Tc1B1          4    194   -8.7416898225    mp-999120
Tc3B1          8     63   -9.7061084875    mp-1087495
Tc7B3         20    186   -9.5745260630    mp-978989
Tc1B1          2    225   -8.5308946100    mp-1002187
Tc1B4         20    194   -7.0457460380    mp-1105617
Tc1B1          4    186   -4.3882107725    mp-1067451
B2Ru1          6     59   -7.8286264183    mp-1077
B8Ru11         38     55   -8.3249066779    mp-505535
B3Ru7         20    186   -8.6331083935    mp-17535
B3Ru2         10    194   -8.0506387050    mp-13854
B1Ru3          8    194   -8.1598252237    mp-1183231
B1Rh1          4    194   -7.3965067250    mp-567164
B4Rh5         18    194   -7.4174589094    mp-567926
B1Rh2         12     62   -7.3288505708    mp-21502
B3Rh7         20    186   -7.3926671225    mp-1106065
B11Rh18         29      1   -7.3919982648    mp-1228811
B1Pd2          6     58   -5.9466954467    mp-7424
B2Pd5         14     15   -5.8633856371    mp-2617
B1Pd3         16     62   -5.8132442606    mp-20517
B1Pd6         14     15   -5.5913140143    mp-1214755
B1Pd5          6    139   -5.5115542200    mp-1228665
B3Pd16         38     15   -5.6259556297    mp-1196893
Ag1B2          3    191   -4.8726348400    mp-12062
B1Sb1          2    216   -5.0337519000    mp-997618
B1I3          8    176   -2.8728353950    mp-23189
B5I1         24     15   -5.1795430163    mp-1182499
B10H13I1        192     14   -4.7764254471    mp-31003
Cs1B1          2    225   -1.5647252350    mp-1060982
Cs1B6H6         26    202   -5.1059038665    mp-24136
Cs1B3H8         24     63   -4.2471905783    mp-28582
Cs1B3H3         14    225   -4.7522437107    mp-23951
Cs1B9H14         48      2   -4.6872713594    mp-27590
Cs1B1H4          6    216   -3.9189242450    mp-1225884
Ba1B6          7    221   -6.4089737757    mp-954
Ba1B12H12         50    159   -5.2765580144    mp-1203559
La1B6          7    221   -6.9921518914    mp-2680
La1B4         20    127   -6.8996760715    mp-7283
Ce1B4         20    127   -7.1578641625    mp-1974
Ce1B6          7    221   -7.0887672586    mp-21343
Pr1B12         13    225   -6.7232053108    mp-1004753
Pr1B3          8    194   -6.2354314425    mp-16762
Pr2B5         28     15   -6.6253330289    mp-16713
Pr1B4         20    127   -6.8452276155    mp-12569
Pr1B6          7    221   -6.8911873229    mp-12762
Nd1B4         20    127   -6.8610399550    mp-1632
Nd1B4          5     71   -5.7377048600    mp-995182
Nd1B12         13    225   -6.7368503277    mp-1004756
Nd2B5         28     15   -6.6479231596    mp-567415
Nd1B6          7    221   -6.8814174729    mp-1929
Nd1B4          5     12   -6.0658239740    mp-1097873
Pm1B3          8    194   -6.2936406488    mp-862984
Sm1B4         20    127   -6.8734011050    mp-8546
Sm1B12         13    225   -6.7554780777    mp-1004525
Sm1B2          3    191   -6.4165696067    mp-10141
Sm2B5         28     14   -6.6734899750    mp-570421
Sm1B6          7    221   -6.8539486514    mp-6996
Eu1B6          7    221   -7.6665313729    mp-20874
Eu1B12         13    225   -7.1058348869    mp-1096955
Gd1B12         13    225   -7.4903700123    mp-1006223
Gd1B2          3    191   -9.6229584400    mp-425
Gd2B5         28     14   -9.3768708971    mp-28366
Gd1B6          7    221   -8.1943523157    mp-22266
Gd1B4         20    127   -8.7540803670    mp-1105563
Tb1B2          3    191   -6.5255897733    mp-965
Tb1B4         20    127   -6.8723814290    mp-568225
Tb1B12         13    225   -6.7692273562    mp-1104066
Tb1B6          7    221   -6.8029802700    mp-12763
Dy1B4         20    127   -6.8639458030    mp-2719
Dy1B2          3    191   -6.5507530667    mp-2057
Dy1B6          7    221   -6.7830977857    mp-568319
Dy1B12         13    225   -6.7691889069    mp-1103476
Ho1B4         20    127   -6.8542274630    mp-569281
Ho1B6          7    221   -6.7629495829    mp-571491
Ho1B2          3    191   -6.5739250533    mp-2267
Ho1B12         13    225   -6.7682978954    mp-1104585
Er1B6          7    221   -6.7438799014    mp-1296
Er1B2          3    191   -6.5989535700    mp-1774
Er1B4         20    127   -6.8456164590    mp-2847
Er1B12         13    225   -6.7676831431    mp-1104598
Tm1B2          3    191   -6.5984942267    mp-800
Tm1B6          7    221   -6.7114586086    mp-571352
Tm1B4         20    127   -6.8128791015    mp-568143
Tm1B12         13    225   -6.7606113592    mp-1104905
Yb1B12         13    225   -6.4486049054    mp-1103888
Yb1B6          7    221   -6.4052440386    mp-419
Yb1B2          3    191   -5.1811023100    mp-10145
Yb1B4         20    127   -6.1204918445    mp-1189298
Lu1B6          7    221   -6.6807770857    mp-12660
Lu1B2          3    191   -6.6529681667    mp-11219
Lu1B4         20    127   -6.8071284720    mp-571495
Lu1B12         13    225   -6.7592110469    mp-1104289
Hf1B2          3    191   -8.7941964967    mp-1994
Hf1B12         13    225   -7.1233991823    mp-1001600
Hf1B6          7    221   -7.0443997343    mp-1004377
Hf1B1          2    225   -8.7358817350    mp-345
Hf1B4H16         21    215   -4.5097325624    mp-28040
Ta3B2         10    127  -10.4584937330    mp-13415
Ta5B6         11     65   -9.8197304491    mp-28629
Ta1B1          4     63  -10.0827248325    mp-1097
Ta2B1          6    140  -10.6533087267    mp-1032
Ta3B4          7     71   -9.6684907157    mp-10142
Ta1B2          3    191   -9.0560890467    mp-1108
Ta1B4         20    194   -7.6441406710    mp-1189303
B5W2          7    166   -8.2124127557    mp-8079
B12W1         13    225   -6.9510672415    mp-1001602
B2W1          3    191   -8.8501607500    mp-10144
B4W1         20    194   -7.5365446540    mp-29651
B2W1         12    194   -9.1308629992    mp-569803
B5W2         14    194   -8.2088612479    mp-570938
B1W2          6    140  -11.1265746650    mp-1113
B1W1          8    141  -10.1870266063    mp-7832
B1W1          4     63  -10.1752064300    mp-1008487
Re1B2          6    194   -9.0299871517    mp-1773
Re1B1         16    141   -9.5424738494    mp-28893
Re3B1          8     63  -11.2073414975    mp-15671
Re1B3          8    194   -7.3753034975    mp-7839
Re7B3         20    186  -10.9364001680    mp-1106180
Re1B4         20    194   -7.2752627910    mp-1190213
B1Os1          2    187   -9.1914345000    mp-997617
B2Os1          6     59   -8.4076352433    mp-2850
B3Os2         10    194   -8.7533729620    mp-1079348
B1Os3          8    194   -9.3153376413    mp-1183263
B4Os1         20    194   -6.9331457750    mp-1188147
B1Ir1          2    187   -7.9624263250    mp-1183252
B1Pt2          6    194   -6.4494572133    mp-1077788
B1Pt1          4    194   -6.3122872650    mp-1096829
B1Pt3          8    194   -6.2368246050    mp-861943
B1Au1          4    186   -4.1428969375    mp-1183149
B2Au1          3    191   -4.8766825733    mp-10681
B1Au3          4    225   -3.2430074100    mp-1183146
Hg1B6          7    221   -5.3646327514    mp-1096797
Tl3B1          4    221   -2.4368524475    mp-1187526
Tl3B1          4    225   -2.4204530950    mp-1187632
Tl1B6H6         26    202   -5.0530766542    mp-23691
Bi1B6          7    221   -5.9398472871    mp-1096844
Bi1B1          2    216   -4.4640151600    mp-1006880
Bi1B1          4    186   -4.4450358325    mp-1183440
Bi1B5         24      2   -5.0329769404    mp-1191193
Th3B1          4    221   -6.6856293400    mp-979412
Th1B6          7    221   -7.2689330229    mp-1756
Th1B4         20    127   -7.4482426810    mp-542573
Th1B12         13    225   -6.9838206015    mp-12570
Pa1B3          8    194   -7.5874711675    mp-862847
U1B4         20    127   -8.1098743270    mp-619
U1B2          3    191   -8.7964437000    mp-1514
U1B12         13    225   -7.3070949454    mp-22319
U1B4H16         42     63   -4.5208381760    mp-707273
U1B4H16         84     96   -4.5261730390    mp-27350
Np1B6          7    221   -7.8369138043    mp-1025156
Np1B2          3    191   -9.1672758500    mp-1083
Np1B12         13    225   -7.3728725869    mp-1103809
Np1B4         20    127   -8.3472141760    mp-1188425
Np1B4H16         42    137   -4.5843283526    mp-505372
Pu1B4         20    127   -8.7012253500    mp-20467
Pu1B1          2    225   -9.9584010000    mp-2765
Pu1B2          3    191   -9.5998659367    mp-580
Pu1B6          7    221   -8.1415859457    mp-505534
Pu1B12         13    225   -7.5170145000    mp-1104892
C3N4         28     63   -8.4196221925    mp-971684
C3N4         14    220   -8.0051352964    mp-2852
C3N4         14    187   -8.3964184993    mp-1104403
C3N1          4     65   -7.1126191925    mp-1014298
C3N1          8    123   -6.1006612937    mp-1014287
C3N1          8     63   -8.5996484087    mp-1014296
C3N1         16    198   -7.5512996181    mp-1014297
C3N1         16     74   -8.3898545175    mp-1014324
C3N1         32    123   -6.2618961594    mp-1096892
C3N1         16     19   -8.2556893950    mp-1014333
C3N4         14    227   -6.9997171843    mp-563
C1N2          3    119   -7.6567771233    mp-1009818
C1N2          6    113   -8.0131169850    mp-1019086
C3N1          4    221   -4.5516064250    mp-1014214
C3N4         14    176   -8.1726093607    mp-1985
C1N1         16     61   -8.0828669581    mp-27461
C3N4         28    159   -8.2101982132    mp-9410
C3N4          7    215   -8.0093053414    mp-571653
C2N1         72    205   -8.4328531313    mp-2718
C1N2          6    164   -7.7890929167    mp-1018655
C1N2          6     36   -7.6796742800    mp-1077595
C3N4          7    160   -8.3592546300    mp-570572
C3N4          7    174   -6.1108601800    mp-1078219
C2N3         10     36   -7.9154078060    mp-1078791
C3N1          8    193   -5.3811685550    mp-1014286
C5N4         18    161   -8.1015489156    mp-651723
C3N4         21    144   -8.3866122929    mp-971683
C1N2         12    122   -7.8172718383    mp-1102681
C11N4         15    111   -8.5808169847    mp-1104073
C3N2         20    221   -8.4599926755    mp-1105655
C3N1          4    225   -4.6939192000    mp-1014311
C11N4         15     16   -7.6388009653    mp-1104513
C1N1         32     14   -7.4562407903    mp-1203301
C4N3        112     61   -8.3359753446    mp-1214748
C3N4         28    187   -8.4163612725    mp-1193580
C3N4          7     44   -8.2359106257    mp-1182172
C3N2         20    215   -8.4602582085    mp-1188347
H1C12N8         21    221   -8.0647044067    mp-976247
H1C1N1         12    198   -6.7484161008    mp-1102232
H2C1N2         40     61   -6.5210654720    mp-703527
H13C10N2        200     14   -6.1709544543    mp-605048
H1C2N3         12     36   -7.5287419375    mp-1103408
H8C1N6         60     14   -5.7471416380    mp-28551
H9C1N9         76     14   -5.9846458038    mp-28643
H2C1N2         40     14   -6.5696603555    mp-30094
H1C1N1          3     44   -6.6633299900    mp-644272
H1C1N1         48     14   -6.9569906396    mp-510458
H1C1N1          3    107   -6.6663757100    mp-644385
H1C2N3         72      6   -7.8142642140    mp-1199197
H1C2N3         72      1   -7.8137864411    mp-1200473
H1C2N3         72     55   -7.8136597442    mp-1202251
H5C1N3        144     61   -5.9241405254    mp-1196017
H9C6N11        156     15   -6.9784653817    mp-1213393
H3C3N5         88     14   -7.3304801842    mp-1212579
C4O3         84    146   -7.9946018462    mp-1001594
C1O1          8     62   -7.5113103675    mp-995183
C1O2         12     14   -7.3621699367    mp-995198
C1O2         24     88   -7.3834314229    mp-995224
C1O1          8    198   -7.4018230075    mp-11875
C1O3          8    123   -3.7466344625    mp-995196
C1O2         12    205   -7.6805992675    mp-20066
C3O2         40     62   -7.7883505177    mp-561848
C1O2         12     60   -7.6570813792    mp-556034
C1O1         16    161   -7.3787442625    mp-556660
C1O2         12    136   -7.6744423633    mp-11725
C1O2          6    136   -7.6680894783    mp-644607
C1O2          6    122   -7.2301945333    mp-1077316
C1O2          6     64   -7.6292509650    mp-1077906
C1O2         12     92   -7.6537220050    mp-1102227
C1O2         24    167   -7.6731837350    mp-1190699
C61O2        126     14   -8.7869734391    mp-1197923
C1O2         24     19   -7.1706592863    mp-1190685
C1O2         12     33   -7.6634333808    mp-1182086
C1O1          8     19   -7.3949131850    mp-1181994
H4C2O1         56     88   -5.6338861366    mp-995219
H2C3O4         36     92   -6.7783117692    mp-559232
H4C6O1         44     60   -6.8117993043    mp-995204
H4C5O2         22      2   -6.6635882286    mp-995218
H22C10O3        140     43   -5.5316640136    mp-707910
H2C1O1         16     13   -5.5677695169    mp-995206
H4C2O1         49      1   -5.5827778610    mp-995220
H1C1O1         42      1   -6.4417189174    mp-995234
H2C1O2         20     33   -6.0740800360    mp-558412
H1C2O2         40      6   -6.9627797750    mp-675395
H1C2O2         10      8   -6.9650198240    mp-675784
H2C1O1         16     19   -5.7511355487    mp-625082
H2C1O1         24    161   -5.7047290804    mp-23683
H2C1O1         32     88   -5.6815227587    mp-995226
H2C1O3         12     63   -6.3171960358    mp-1001080
H4C7O1         48     14   -7.0331864094    mp-30184
H1C2O2         20     11   -6.9665146185    mp-23680
H8C3O2         52     14   -5.3326732267    mp-555128
H2C1O1         16     20   -5.6894208838    mp-1096984
H2C1O1         80     60   -5.7017329120    mp-555711
H3C1O3         28     14   -5.9222874746    mp-1194227
C2F1        108    148   -7.2978094532    mp-683965
C7F3        200      2   -7.4537783087    mp-645316
C10F3        156      9   -7.7363008603    mp-647169
C17F5        176     11   -7.7781068079    mp-644802
C11F7         36     12   -6.8914766528    mp-1588
C1F2         18      2   -5.6081885461    mp-559432
C37F21        116      1   -7.1613515034    mp-555948
C1F4         10     15   -5.1804087900    mp-1167
C3F5         64     14   -5.8326246452    mp-1195560
C3F2         60     43   -6.9166398622    mp-1214300
C1F1         48    176   -6.3909784529    mp-1214158
C6F5         44     43   -6.6381707014    mp-1214171
C3F5         64      2   -5.8344130331    mp-1195459
C5F6         88     15   -6.2521223464    mp-1214262
C13F7        240      2   -7.1924889441    mp-1196461
C9F5        336      4   -7.2036868147    mp-1199402
C1F1         64     14   -6.3094694520    mp-1214172
C41F14        220     15   -7.6632112832    mp-1200162
H12C71F4        174      2   -7.9260632303    mp-1196283
Na1C1         16    142   -5.0409490181    mp-1267
Na1C1          4     71   -5.0409137000    mp-11180
Na1C64        130    194   -9.0931876392    mp-571003
Na3C1          4    225   -2.2348573600    mp-977200
Na2C1          3    225   -2.6845266100    mp-1210274
Mg1C1          4    221   -4.1768265475    mp-1185851
Mg1C2          6    136   -6.2513979117    mp-29771
Mg2C3         10     58   -6.0036242770    mp-28793
Mg3C1          8    194   -2.9248853137    mp-1185780
Si1H12C4        136    205   -5.0949067134    mp-978526
Si1H6C2         72      2   -5.0941927703    mp-978595
Si1H6C2        144      2   -5.0988813454    mp-569770
Si10H57C19        172      2   -5.0951848737    mp-1196075
Si1H6C2        432     14   -5.1011985156    mp-1201857
Si1H6C2        126      5   -5.1001988071    mp-1196125
Si1H12C4         68     62   -5.1092198915    mp-1204470
Si11H63C21        380     14   -5.0998432728    mp-1196617
Si1H6C2        234      2   -5.1013958533    mp-1198774
Si10H57C19        172      5   -5.0996232439    mp-1202794
Si1H6C2        198      9   -5.0999097881    mp-1199394
Si4H36C13        212    198   -5.1831504136    mp-1202323
Si1H6C2        180      2   -5.1028979404    mp-1201793
P1H9C3        104     62   -5.0649012434    mp-762352
H2C1S3         96     14   -4.6300466369    mp-709098
H2C2S1          5    164   -4.9516827240    mp-1096982
H2C1S3         72     14   -4.6267519153    mp-28399
H3C1S1         40     14   -4.8367903832    mp-559204
H8C3S2         52     14   -4.9699986575    mp-555848
C20Cl3        184     15   -8.0202438520    mp-646122
C28Cl5        132     63   -7.8508047586    mp-647192
C1Cl4         80     15   -3.4701725804    mp-1004532
C13Cl3        192    176   -7.6440017551    mp-646059
C1Cl3          8     42   -3.6954272225    mp-1227457
C7Cl8         60     14   -5.2696473150    mp-1214294
C7Cl5         96     60   -6.0904548140    mp-1214386
C1Cl2         36     14   -4.2765980161    mp-1214217
C16Cl1        272     62   -8.4751597938    mp-1196803
C1Cl3         32     62   -3.8111382188    mp-1214207
C5Cl4         72     14   -5.9077017708    mp-1214283
C50Cl11        244      9   -7.7174762231    mp-1195608
C1Cl1         64      2   -5.4426566938    mp-1214295
C4Cl5        144     61   -5.0854126470    mp-1214607
C8Cl5        104     14   -6.3283028991    mp-1214421
C9Cl1        240      2   -8.2755800516    mp-1196206
H3C1Cl1         10     36   -4.4999248870    mp-1078233
K1C10         66    204   -8.2672994345    mp-16791
K1C8         18     70   -8.3536312289    mp-28930
K1C1          2    225   -2.8521401350    mp-1057017
K1C1         16    142   -4.9176504475    mp-243
K1C1          4     15   -2.8518667625    mp-1064300
K1C1          4     12   -2.8518045075    mp-1064814
K1C2          6    129   -5.2418064717    mp-1072274
K1C60        122     58   -8.7356539228    mp-29687
K1C2          3     71   -5.2176302200    mp-1211615
K2C1          3    225   -2.4415812833    mp-1211945
Ca1C2         12      2   -6.7919733333    mp-642822
Ca1C2          6     58   -6.7482247367    mp-684668
Ca1C2         12    224   -6.0544237092    mp-570697
Ca1C2          3    139   -6.7942779833    mp-2482
Ca1C2          3     12   -2.6081466033    mp-1061823
Ca1C2          3    191   -6.0733484700    mp-1009655
Ca1C2          6     12   -6.8022339567    mp-917
Ca1C2          6     15   -6.8014680633    mp-1575
Ca1C2          6     71   -6.6034957467    mp-1072492
Ca1C1          2    225   -4.4801186250    mp-1213965
Ca1C2          6     63   -6.7986188250    mp-1077545
Ca1C4         10    123   -7.4538786520    mp-1022724
Ca1C2          3    166   -6.6116903800    mp-1009653
Ca1C4         10    224   -2.6568846400    mp-1214031
Ti2H1C1          4    166   -7.7806758250    mp-1217074
V6C5         33    151   -9.6929357148    mp-28731
V2C1         12     60   -9.6032702725    mp-20648
